s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
 2.0102467E+001, 0.0000000E+000,-6.7584367E-005, 5.8784636E-003,-3.5279130E-003, 0.0000000E+000,-3.9295810E-002, 0.0000000E+000,-1.3587235E-001,-3.7012844E-002, 0.0000000E+000, 0.0000000E+000,-1.4363660E+000
 2.0214815E+001, 0.0000000E+000,-4.6776560E-005, 5.8626608E-003,-3.5218406E-003, 0.0000000E+000,-3.1291423E-002, 0.0000000E+000,-1.1735719E-001,-2.8997379E-002, 0.0000000E+000, 0.0000000E+000,-1.4622344E+000
 2.0327162E+001, 0.0000000E+000,-3.2915506E-005, 5.8327934E-003,-3.5236590E-003, 0.0000000E+000,-1.2565008E-002, 0.0000000E+000,-6.0565857E-002,-1.0288789E-002, 0.0000000E+000, 0.0000000E+000,-1.4755788E+000
 2.0439510E+001, 0.0000000E+000,-3.3130768E-005, 5.8036148E-003,-3.5414242E-003, 0.0000000E+000, 7.5465855E-003, 0.0000000E+000, 9.3874782E-003, 9.7756453E-003, 0.0000000E+000, 0.0000000E+000,-1.4734940E+000
 2.0551857E+001, 0.0000000E+000,-4.6355071E-005, 5.7888250E-003,-3.5725636E-003, 0.0000000E+000, 1.9444736E-002, 0.0000000E+000, 5.8948695E-002, 2.1614642E-002, 0.0000000E+000, 0.0000000E+000,-1.4604771E+000
 2.0608030E+001, 0.0000000E+000,-6.2024337E-005, 5.7926065E-003,-3.5995630E-003, 0.0000000E+000, 2.0044406E-002, 0.0000000E+000, 6.9974850E-002, 2.2175425E-002, 0.0000000E+000, 0.0000000E+000,-1.4527520E+000
 2.0720379E+001, 0.0000000E+000,-7.1583379E-005, 5.8072009E-003,-3.6243517E-003, 0.0000000E+000, 1.2619720E-002, 0.0000000E+000, 5.2376388E-002, 1.4730986E-002, 0.0000000E+000, 0.0000000E+000,-1.4411794E+000
 2.0832726E+001, 0.0000000E+000,-7.8025981E-005, 5.8314205E-003,-3.6484837E-003, 0.0000000E+000,-3.1146011E-003, 0.0000000E+000, 3.4329942E-003,-1.0096902E-003, 0.0000000E+000, 0.0000000E+000,-1.4403945E+000
 2.0945072E+001, 0.0000000E+000,-7.0089428E-005, 5.8459070E-003,-3.6597588E-003, 0.0000000E+000,-1.7273488E-002, 0.0000000E+000,-4.8625169E-002,-1.5157429E-002, 0.0000000E+000, 0.0000000E+000,-1.4510851E+000
 2.1001247E+001, 0.0000000E+000,-5.8878771E-005, 5.8499612E-003,-3.6624392E-003, 0.0000000E+000,-2.1943834E-002, 0.0000000E+000,-7.1784624E-002,-1.9815191E-002, 0.0000000E+000, 0.0000000E+000,-1.4589834E+000
 2.1113594E+001, 0.0000000E+000,-4.7084726E-005, 5.8438210E-003,-3.6646058E-003, 0.0000000E+000,-1.8101686E-002, 0.0000000E+000,-6.7581977E-002,-1.5969555E-002, 0.0000000E+000, 0.0000000E+000,-1.4738526E+000
 2.1225943E+001, 0.0000000E+000,-3.8448089E-005, 5.8182503E-003,-3.6748293E-003, 0.0000000E+000,-2.8991046E-003, 0.0000000E+000,-2.5264914E-002,-7.9413166E-004, 0.0000000E+000, 0.0000000E+000,-1.4793904E+000
 2.1338289E+001, 0.0000000E+000,-4.4625016E-005, 5.7885907E-003,-3.7003658E-003, 0.0000000E+000, 1.7957787E-002, 0.0000000E+000, 4.3356652E-002, 2.0001386E-002, 0.0000000E+000, 0.0000000E+000,-1.4697983E+000
 2.1450636E+001, 0.0000000E+000,-6.5776155E-005, 5.7685249E-003,-3.7417384E-003, 0.0000000E+000, 3.4643712E-002, 0.0000000E+000, 1.0624741E-001, 3.6604722E-002, 0.0000000E+000, 0.0000000E+000,-1.4463400E+000
 2.1506811E+001, 0.0000000E+000,-8.7849416E-005, 5.7656558E-003,-3.7788894E-003, 0.0000000E+000, 3.9881195E-002, 0.0000000E+000, 1.3260260E-001, 4.1780112E-002, 0.0000000E+000, 0.0000000E+000,-1.4317054E+000
